# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID
LIFTING_SURFACE,StabHor,0,WUTDECXIUE
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,24,33
# x,y,z,u,w
5.970190363636320718e-01, -1.550345399711336780e+00, 3.944869669512587884e-02, 3.916325454343592138e+00, 2.783663390284290440e+00
6.917800298328394826e-01, -1.550345399711336780e+00, 3.580346277882218153e-02, 3.916325454343592138e+00, 3.000000000000000000e+00
7.864484656901508108e-01, -1.550345399711336780e+00, 3.025217924856267449e-02, 3.916325454343592138e+00, 3.216336609715709116e+00
8.736667892748253283e-01, -1.550345399711336780e+00, 2.387418901429428156e-02, 3.916325454343592138e+00, 3.415838762408752949e+00
9.482292842895377882e-01, -1.550345399711336780e+00, 1.763403836686052578e-02, 3.916325454343592138e+00, 3.586533649582798411e+00
1.008000988878543724e+00, -1.550345399711336558e+00, 1.215475833567235264e-02, 3.916325454343592138e+00, 3.723464124463156111e+00
1.053491880988942420e+00, -1.550345399711336558e+00, 7.705005139282457977e-03, 3.916325454343592138e+00, 3.827739635619072267e+00
1.086764461822505856e+00, -1.550345399711336780e+00, 4.293086360937952914e-03, 3.916325454343592138e+00, 3.904044169930655173e+00
1.110399593515466243e+00, -1.550345399711336780e+00, 1.785955453363585917e-03, 3.916325454343592138e+00, 3.958266880232111262e+00
1.126842665119536457e+00, -1.550345399711336780e+00, 0.000000000000000000e+00, 3.916325454343592138e+00, 4.000000000000000000e+00
1.115014890247170154e+00, -1.616526906554687892e+00, 0.000000000000000000e+00, 3.962606228359921712e+00, 0.000000000000000000e+00
1.099016901170116967e+00, -1.616526906554687670e+00, -1.699006900820619354e-03, 3.962606228359921712e+00, 4.173311976788848798e-02
1.076021825429721135e+00, -1.616526906554687892e+00, -4.084050326821580743e-03, 3.962606228359921712e+00, 9.595583006934514658e-02
1.043650890823100807e+00, -1.616526906554687670e+00, -7.329869278823657880e-03, 3.962606228359921712e+00, 1.722603643809275942e-01
9.993937579430797191e-01, -1.616526906554687892e+00, -1.156289380059914024e-02, 3.962606228359921712e+00, 2.765358755368440558e-01
9.412447804284100883e-01, -1.616526906554687892e+00, -1.677529584513689359e-02, 3.962606228359921712e+00, 4.134663504172013671e-01
8.687090521188369774e-01, -1.616526906554687892e+00, -2.271147747360324071e-02, 3.962606228359921712e+00, 5.841612375912467181e-01
7.838649795162156986e-01, -1.616526906554687892e+00, -2.877910537437447513e-02, 3.962606228359921712e+00, 7.836633902842906618e-01
6.917779631838653076e-01, -1.616526906554687892e+00, -3.406146172833175723e-02, 3.962606228359921712e+00, 1.000000000000000000e+00
5.996053714675501078e-01, -1.616526906554687892e+00, -3.753303827839509638e-02, 3.962606228359921712e+00, 1.216336609715709338e+00
5.145511122438685137e-01, -1.616526906554688336e+00, -3.845539991994623846e-02, 3.962606228359921712e+00, 1.415838762408753171e+00
4.417977020676898126e-01, -1.616526906554687892e+00, -3.668617551549586964e-02, 3.962606228359921712e+00, 1.586533649582798633e+00
3.835611649785379829e-01, -1.616526906554688114e+00, -3.264788882049482477e-02, 3.962606228359921712e+00, 1.723464124463156111e+00
3.394759217396227102e-01, -1.616526906554687892e+00, -2.697357689624356805e-02, 3.962606228359921712e+00, 1.827739635619072267e+00
3.076967067181157756e-01, -1.616526906554688559e+00, -2.010465252798860833e-02, 3.962606228359921712e+00, 1.904044169930654951e+00
2.861851353253106467e-01, -1.616526906554687670e+00, -1.180585909483744013e-02, 3.962606228359921712e+00, 1.958266880232111484e+00
2.763180044271310032e-01, -1.616526906554687892e+00, 0.000000000000000000e+00, 3.962606228359921712e+00, 2.000000000000000000e+00
2.861851353253105912e-01, -1.616526906554687892e+00, 1.180585909483739503e-02, 3.962606228359921712e+00, 2.041733119767888294e+00
3.076967067181157756e-01, -1.616526906554687670e+00, 2.010465252798859792e-02, 3.962606228359921712e+00, 2.095955830069344827e+00
3.394759217396228212e-01, -1.616526906554687670e+00, 2.697357689624357152e-02, 3.962606228359921712e+00, 2.172260364380927733e+00
3.835611649785380939e-01, -1.616526906554687892e+00, 3.264788882049483171e-02, 3.962606228359921712e+00, 2.276535875536843889e+00
4.417977020676898126e-01, -1.616526906554687892e+00, 3.668617551549586964e-02, 3.962606228359921712e+00, 2.413466350417201589e+00
5.145511122438681806e-01, -1.616526906554687670e+00, 3.845539991994621765e-02, 3.962606228359921712e+00, 2.584161237591246607e+00
5.996053714675497748e-01, -1.616526906554687892e+00, 3.753303827839511719e-02, 3.962606228359921712e+00, 2.783663390284290440e+00
6.917779631838654186e-01, -1.616526906554687892e+00, 3.406146172833178498e-02, 3.962606228359921712e+00, 3.000000000000000000e+00
7.838649795162155876e-01, -1.616526906554687892e+00, 2.877910537437446473e-02, 3.962606228359921712e+00, 3.216336609715709116e+00
8.687090521188365333e-01, -1.616526906554687670e+00, 2.271147747360324765e-02, 3.962606228359921712e+00, 3.415838762408752949e+00
9.412447804284098662e-01, -1.616526906554687892e+00, 1.677529584513689359e-02, 3.962606228359921712e+00, 3.586533649582798411e+00
9.993937579430798301e-01, -1.616526906554687892e+00, 1.156289380059914544e-02, 3.962606228359921712e+00, 3.723464124463156111e+00
1.043650890823100807e+00, -1.616526906554687892e+00, 7.329869278823737677e-03, 3.962606228359921712e+00, 3.827739635619072267e+00
1.076021825429721135e+00, -1.616526906554688114e+00, 4.084050326821618906e-03, 3.962606228359921712e+00, 3.904044169930655173e+00
1.099016901170116745e+00, -1.616526906554687892e+00, 1.699006900820653181e-03, 3.962606228359921712e+00, 3.958266880232111262e+00
1.115014890247170154e+00, -1.616526906554687892e+00, 0.000000000000000000e+00, 3.962606228359921712e+00, 4.000000000000000000e+00
1.105458327679062158e+00, -1.669999999999999929e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
1.089819954765091747e+00, -1.669999999999999929e+00, -1.628754525242834955e-03, 4.000000000000000000e+00, 4.173311976788848798e-02
1.067342029107765988e+00, -1.669999999999999929e+00, -3.915154151456497200e-03, 4.000000000000000000e+00, 9.595583006934514658e-02
1.035699603343684716e+00, -1.669999999999999929e+00, -7.026768369252697072e-03, 4.000000000000000000e+00, 1.722603643809275942e-01
9.924393187640676572e-01, -1.669999999999999929e+00, -1.108468124394268624e-02, 4.000000000000000000e+00, 2.765358755368440558e-01
9.356014663751468508e-01, -1.669999999999999929e+00, -1.608145218246115338e-02, 4.000000000000000000e+00, 4.134663504172013671e-01
8.647033176642411334e-01, -1.669999999999999929e+00, -2.177203402737775198e-02, 4.000000000000000000e+00, 5.841612375912467181e-01
7.817775837438513120e-01, -1.669999999999999929e+00, -2.758889649755397189e-02, 4.000000000000000000e+00, 7.836633902842906618e-01
6.917762933803359715e-01, -1.669999999999999929e+00, -3.265396604868235630e-02, 4.000000000000000000e+00, 1.000000000000000000e+00
6.016950691080108493e-01, -1.669999999999999929e+00, -3.598523155091146175e-02, 4.000000000000000000e+00, 1.216336609715709338e+00
5.185728882016280572e-01, -1.669999999999999929e+00, -3.687631421431551704e-02, 4.000000000000000000e+00, 1.415838762408753171e+00
4.474708648183765014e-01, -1.669999999999999929e+00, -3.519157518491732722e-02, 4.000000000000000000e+00, 1.586533649582798633e+00
3.905496692587496210e-01, -1.669999999999999929e+00, -3.133641713148381525e-02, 4.000000000000000000e+00, 1.723464124463156111e+00
3.474464909876224250e-01, -1.669999999999999929e+00, -2.591734646317790658e-02, 4.000000000000000000e+00, 1.827739635619072267e+00
3.163493350187424058e-01, -1.669999999999999929e+00, -1.935761491996001310e-02, 4.000000000000000000e+00, 1.904044169930654951e+00
2.952408290780994538e-01, -1.669999999999999929e+00, -1.142585307716506224e-02, 4.000000000000000000e+00, 1.958266880232111484e+00
2.854583276790621515e-01, -1.669999999999999929e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
2.952408290780994538e-01, -1.669999999999999929e+00, 1.142585307716502581e-02, 4.000000000000000000e+00, 2.041733119767888294e+00
3.163493350187425168e-01, -1.669999999999999929e+00, 1.935761491996000616e-02, 4.000000000000000000e+00, 2.095955830069344827e+00
3.474464909876224805e-01, -1.669999999999999929e+00, 2.591734646317792046e-02, 4.000000000000000000e+00, 2.172260364380927733e+00
3.905496692587496765e-01, -1.669999999999999929e+00, 3.133641713148381525e-02, 4.000000000000000000e+00, 2.276535875536843889e+00
4.474708648183765569e-01, -1.669999999999999929e+00, 3.519157518491733416e-02, 4.000000000000000000e+00, 2.413466350417201589e+00
5.185728882016275021e-01, -1.669999999999999929e+00, 3.687631421431550316e-02, 4.000000000000000000e+00, 2.584161237591246607e+00
6.016950691080105162e-01, -1.669999999999999929e+00, 3.598523155091147563e-02, 4.000000000000000000e+00, 2.783663390284290440e+00
6.917762933803360825e-01, -1.669999999999999929e+00, 3.265396604868238406e-02, 4.000000000000000000e+00, 3.000000000000000000e+00
7.817775837438513120e-01, -1.669999999999999929e+00, 2.758889649755396148e-02, 4.000000000000000000e+00, 3.216336609715709116e+00
8.647033176642406893e-01, -1.669999999999999929e+00, 2.177203402737775545e-02, 4.000000000000000000e+00, 3.415838762408752949e+00
9.356014663751462956e-01, -1.669999999999999929e+00, 1.608145218246115338e-02, 4.000000000000000000e+00, 3.586533649582798411e+00
9.924393187640675462e-01, -1.669999999999999929e+00, 1.108468124394268797e-02, 4.000000000000000000e+00, 3.723464124463156111e+00
1.035699603343684938e+00, -1.669999999999999929e+00, 7.026768369252773400e-03, 4.000000000000000000e+00, 3.827739635619072267e+00
1.067342029107765988e+00, -1.669999999999999929e+00, 3.915154151456536231e-03, 4.000000000000000000e+00, 3.904044169930655173e+00
1.089819954765091303e+00, -1.669999999999999929e+00, 1.628754525242867915e-03, 4.000000000000000000e+00, 3.958266880232111262e+00
1.105458327679062158e+00, -1.669999999999999929e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 4.000000000000000000e+00
1.000535925261543557e+00, -1.696999859136064881e+00, 0.000000000000000000e+00, 4.385712273372354808e+00, 0.000000000000000000e+00
9.879135085318191400e-01, -1.696999859136064881e+00, -1.314639219894372501e-03, 4.385712273372354808e+00, 4.173311976788848798e-02
9.697705887774843436e-01, -1.696999859136064881e+00, -3.160092647275748387e-03, 4.385712273372354808e+00, 9.595583006934514658e-02
9.442305990016430783e-01, -1.696999859136064881e+00, -5.671612968169989846e-03, 4.385712273372354808e+00, 1.722603643809275942e-01
9.093133257779953960e-01, -1.696999859136064881e+00, -8.946932442838168367e-03, 4.385712273372354808e+00, 2.765358755368440558e-01
8.634370020183409489e-01, -1.696999859136064881e+00, -1.298004544224820242e-02, 4.385712273372354808e+00, 4.134663504172013671e-01
8.062119963660228095e-01, -1.696999859136064881e+00, -1.757316365705768185e-02, 4.385712273372354808e+00, 5.841612375912467181e-01
7.392789982237926161e-01, -1.696999859136064881e+00, -2.226826565462313237e-02, 4.385712273372354808e+00, 7.836633902842906618e-01
6.666350099141483687e-01, -1.696999859136064881e+00, -2.635644830905187544e-02, 4.385712273372354808e+00, 1.000000000000000000e+00
5.939264967476817203e-01, -1.696999859136064881e+00, -2.904531987383853972e-02, 4.385712273372354808e+00, 1.216336609715709338e+00
5.268349443190966097e-01, -1.696999859136064881e+00, -2.976449071971705093e-02, 4.385712273372354808e+00, 1.415838762408753171e+00
4.694453321608670349e-01, -1.696999859136064881e+00, -2.840497275993102144e-02, 4.385712273372354808e+00, 1.586533649582798633e+00
4.235017427517898114e-01, -1.696999859136064881e+00, -2.529320275030948195e-02, 4.385712273372354808e+00, 1.723464124463156111e+00
3.887111838732881797e-01, -1.696999859136064881e+00, -2.091946150825796380e-02, 4.385712273372354808e+00, 1.827739635619072267e+00
3.636114523683429134e-01, -1.696999859136064881e+00, -1.562436011715208004e-02, 4.385712273372354808e+00, 1.904044169930654951e+00
3.465738433163007559e-01, -1.696999859136064881e+00, -9.222307194359137192e-03, 4.385712273372354808e+00, 1.958266880232111484e+00
3.386779573442089131e-01, -1.696999859136064881e+00, 0.000000000000000000e+00, 4.385712273372354808e+00, 2.000000000000000000e+00
3.465738433163007004e-01, -1.696999859136064881e+00, 9.222307194359105967e-03, 4.385712273372354808e+00, 2.041733119767888294e+00
3.636114523683428024e-01, -1.696999859136064881e+00, 1.562436011715207657e-02, 4.385712273372354808e+00, 2.095955830069344827e+00
3.887111838732881797e-01, -1.696999859136064881e+00, 2.091946150825797074e-02, 4.385712273372354808e+00, 2.172260364380927733e+00
4.235017427517898669e-01, -1.696999859136064881e+00, 2.529320275030948195e-02, 4.385712273372354808e+00, 2.276535875536843889e+00
4.694453321608670904e-01, -1.696999859136064881e+00, 2.840497275993102144e-02, 4.385712273372354808e+00, 2.413466350417201589e+00
5.268349443190961656e-01, -1.696999859136064881e+00, 2.976449071971704052e-02, 4.385712273372354808e+00, 2.584161237591246607e+00
5.939264967476814983e-01, -1.696999859136064881e+00, 2.904531987383854666e-02, 4.385712273372354808e+00, 2.783663390284290440e+00
6.666350099141484797e-01, -1.696999859136064881e+00, 2.635644830905189973e-02, 4.385712273372354808e+00, 3.000000000000000000e+00
7.392789982237927271e-01, -1.696999859136064881e+00, 2.226826565462312196e-02, 4.385712273372354808e+00, 3.216336609715709116e+00
8.062119963660223654e-01, -1.696999859136064881e+00, 1.757316365705768532e-02, 4.385712273372354808e+00, 3.415838762408752949e+00
8.634370020183407268e-01, -1.696999859136064881e+00, 1.298004544224819722e-02, 4.385712273372354808e+00, 3.586533649582798411e+00
9.093133257779953960e-01, -1.696999859136064881e+00, 8.946932442838170102e-03, 4.385712273372354808e+00, 3.723464124463156111e+00
9.442305990016430783e-01, -1.696999859136064881e+00, 5.671612968170052296e-03, 4.385712273372354808e+00, 3.827739635619072267e+00
9.697705887774844546e-01, -1.696999859136064881e+00, 3.160092647275778745e-03, 4.385712273372354808e+00, 3.904044169930655173e+00
9.879135085318190290e-01, -1.696999859136064881e+00, 1.314639219894399606e-03, 4.385712273372354808e+00, 3.958266880232111262e+00
1.000535925261543557e+00, -1.696999859136064881e+00, 0.000000000000000000e+00, 4.385712273372354808e+00, 4.000000000000000000e+00
8.984319626491419353e-01, -1.723274444393832150e+00, 0.000000000000000000e+00, 4.761063491340459919e+00, 0.000000000000000000e+00
8.887444870795666585e-01, -1.723274444393832372e+00, -1.008961722483892433e-03, 4.761063491340459919e+00, 4.173311976788848798e-02
8.748201257116687835e-01, -1.723274444393832150e+00, -2.425313707634708764e-03, 4.761063491340459919e+00, 9.595583006934514658e-02
8.552186474608340916e-01, -1.723274444393831928e+00, -4.352859935280613962e-03, 4.761063491340459919e+00, 1.722603643809275942e-01
8.284202744904896054e-01, -1.723274444393831706e+00, -6.866608139987117991e-03, 4.761063491340459919e+00, 2.765358755368440558e-01
7.932110292912716298e-01, -1.723274444393832594e+00, -9.961949110556882550e-03, 4.761063491340459919e+00, 4.134663504172013671e-01
7.492918768741144708e-01, -1.723274444393831928e+00, -1.348708391214805020e-02, 4.761063491340459919e+00, 5.841612375912467181e-01
6.979220154723619896e-01, -1.723274444393832372e+00, -1.709055831907040773e-02, 4.761063491340459919e+00, 7.836633902842906618e-01
6.421690750145220283e-01, -1.723274444393832150e+00, -2.022809534512083618e-02, 4.761063491340459919e+00, 1.000000000000000000e+00
5.863666048318030288e-01, -1.723274444393831928e+00, -2.229182904554512581e-02, 4.761063491340459919e+00, 1.216336609715709338e+00
5.348750639644959115e-01, -1.723274444393832372e+00, -2.284370599245811456e-02, 4.761063491340459919e+00, 1.415838762408753171e+00
4.908295183810490458e-01, -1.723274444393832150e+00, -2.180067296980024022e-02, 4.761063491340459919e+00, 1.586533649582798633e+00
4.555686531771339087e-01, -1.723274444393832372e+00, -1.941232201352675532e-02, 4.761063491340459919e+00, 1.723464124463156111e+00
4.288674189816328863e-01, -1.723274444393832150e+00, -1.605583041689605597e-02, 4.761063491340459919e+00, 1.827739635619072267e+00
4.096040083111984198e-01, -1.723274444393832594e+00, -1.199138851122529513e-02, 4.761063491340459919e+00, 1.904044169930654951e+00
3.965279431633706442e-01, -1.723274444393831706e+00, -7.077953259939873121e-03, 4.761063491340459919e+00, 1.958266880232111484e+00
3.904679940987305087e-01, -1.723274444393832150e+00, 0.000000000000000000e+00, 4.761063491340459919e+00, 2.000000000000000000e+00
3.965279431633706997e-01, -1.723274444393831928e+00, 7.077953259939849702e-03, 4.761063491340459919e+00, 2.041733119767888294e+00
4.096040083111984198e-01, -1.723274444393831928e+00, 1.199138851122529166e-02, 4.761063491340459919e+00, 2.095955830069344827e+00
4.288674189816329418e-01, -1.723274444393832150e+00, 1.605583041689606638e-02, 4.761063491340459919e+00, 2.172260364380927733e+00
4.555686531771337977e-01, -1.723274444393832372e+00, 1.941232201352675185e-02, 4.761063491340459919e+00, 2.276535875536843889e+00
4.908295183810491569e-01, -1.723274444393832150e+00, 2.180067296980024022e-02, 4.761063491340459919e+00, 2.413466350417201589e+00
5.348750639644955784e-01, -1.723274444393832372e+00, 2.284370599245810762e-02, 4.761063491340459919e+00, 2.584161237591246607e+00
5.863666048318028068e-01, -1.723274444393832150e+00, 2.229182904554513622e-02, 4.761063491340459919e+00, 2.783663390284290440e+00
6.421690750145220283e-01, -1.723274444393832150e+00, 2.022809534512085700e-02, 4.761063491340459919e+00, 3.000000000000000000e+00
6.979220154723619896e-01, -1.723274444393832150e+00, 1.709055831907040426e-02, 4.761063491340459919e+00, 3.216336609715709116e+00
7.492918768741142488e-01, -1.723274444393832150e+00, 1.348708391214805194e-02, 4.761063491340459919e+00, 3.415838762408752949e+00
7.932110292912712968e-01, -1.723274444393832150e+00, 9.961949110556880815e-03, 4.761063491340459919e+00, 3.586533649582798411e+00
8.284202744904896054e-01, -1.723274444393832150e+00, 6.866608139987119726e-03, 4.761063491340459919e+00, 3.723464124463156111e+00
8.552186474608340916e-01, -1.723274444393832150e+00, 4.352859935280660800e-03, 4.761063491340459919e+00, 3.827739635619072267e+00
8.748201257116687835e-01, -1.723274444393832150e+00, 2.425313707634731749e-03, 4.761063491340459919e+00, 3.904044169930655173e+00
8.887444870795665475e-01, -1.723274444393832372e+00, 1.008961722483912816e-03, 4.761063491340459919e+00, 3.958266880232111262e+00
8.984319626491419353e-01, -1.723274444393832150e+00, 0.000000000000000000e+00, 4.761063491340459919e+00, 4.000000000000000000e+00
8.334358651834758991e-01, -1.739999999999999991e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 0.000000000000000000e+00
8.256166787264906937e-01, -1.739999999999999769e+00, -8.143772626214174776e-04, 5.000000000000000000e+00, 4.173311976788848798e-02
8.143777158978277031e-01, -1.739999999999999991e+00, -1.957577075728248600e-03, 5.000000000000000000e+00, 9.595583006934514658e-02
7.985565030157872890e-01, -1.739999999999999547e+00, -3.513384184626348536e-03, 5.000000000000000000e+00, 1.722603643809275942e-01
7.769263607259786486e-01, -1.739999999999999991e+00, -5.542340621971343119e-03, 5.000000000000000000e+00, 2.765358755368440558e-01
7.485074345315183564e-01, -1.740000000000000213e+00, -8.040726091230576689e-03, 5.000000000000000000e+00, 4.134663504172013671e-01
7.130583601760654977e-01, -1.739999999999999991e+00, -1.088601701368887599e-02, 5.000000000000000000e+00, 5.841612375912467181e-01
6.715954908887667996e-01, -1.739999999999999991e+00, -1.379459641886690222e-02, 5.000000000000000000e+00, 7.836633902842906618e-01
6.265948480341128057e-01, -1.739999999999999991e+00, -1.632698302434117815e-02, 5.000000000000000000e+00, 1.000000000000000000e+00
5.815542208731153684e-01, -1.739999999999999769e+00, -1.799277407374596377e-02, 5.000000000000000000e+00, 1.216336609715709338e+00
5.399931454447588486e-01, -1.740000000000000213e+00, -1.843815710715775852e-02, 5.000000000000000000e+00, 1.415838762408753171e+00
5.044420033055281305e-01, -1.739999999999999991e+00, -1.759658821276378557e-02, 5.000000000000000000e+00, 1.586533649582798633e+00
4.759814166204138219e-01, -1.740000000000000213e+00, -1.566874255028012294e-02, 5.000000000000000000e+00, 1.723464124463156111e+00
4.544295862489703408e-01, -1.739999999999999991e+00, -1.295979934853077123e-02, 5.000000000000000000e+00, 1.827739635619072267e+00
4.388813896416842719e-01, -1.740000000000000435e+00, -9.678755675561631633e-03, 5.000000000000000000e+00, 1.904044169930654951e+00
4.283271158829944913e-01, -1.739999999999999769e+00, -5.712926538582531119e-03, 5.000000000000000000e+00, 1.958266880232111484e+00
4.234358651834758680e-01, -1.739999999999999991e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 2.000000000000000000e+00
4.283271158829944913e-01, -1.739999999999999991e+00, 5.712926538582512904e-03, 5.000000000000000000e+00, 2.041733119767888294e+00
4.388813896416841609e-01, -1.739999999999999769e+00, 9.678755675561628163e-03, 5.000000000000000000e+00, 2.095955830069344827e+00
4.544295862489703408e-01, -1.739999999999999991e+00, 1.295979934853077817e-02, 5.000000000000000000e+00, 2.172260364380927733e+00
4.759814166204137109e-01, -1.740000000000000213e+00, 1.566874255028011947e-02, 5.000000000000000000e+00, 2.276535875536843889e+00
5.044420033055282415e-01, -1.740000000000000213e+00, 1.759658821276378557e-02, 5.000000000000000000e+00, 2.413466350417201589e+00
5.399931454447585155e-01, -1.740000000000000213e+00, 1.843815710715775158e-02, 5.000000000000000000e+00, 2.584161237591246607e+00
5.815542208731152574e-01, -1.739999999999999991e+00, 1.799277407374597418e-02, 5.000000000000000000e+00, 2.783663390284290440e+00
6.265948480341128057e-01, -1.739999999999999991e+00, 1.632698302434119203e-02, 5.000000000000000000e+00, 3.000000000000000000e+00
6.715954908887667996e-01, -1.739999999999999991e+00, 1.379459641886689528e-02, 5.000000000000000000e+00, 3.216336609715709116e+00
7.130583601760651646e-01, -1.739999999999999991e+00, 1.088601701368887772e-02, 5.000000000000000000e+00, 3.415838762408752949e+00
7.485074345315179123e-01, -1.739999999999999991e+00, 8.040726091230576689e-03, 5.000000000000000000e+00, 3.586533649582798411e+00
7.769263607259785376e-01, -1.740000000000000213e+00, 5.542340621971343986e-03, 5.000000000000000000e+00, 3.723464124463156111e+00
7.985565030157872890e-01, -1.739999999999999991e+00, 3.513384184626386700e-03, 5.000000000000000000e+00, 3.827739635619072267e+00
8.143777158978275921e-01, -1.739999999999999769e+00, 1.957577075728268116e-03, 5.000000000000000000e+00, 3.904044169930655173e+00
8.256166787264905826e-01, -1.739999999999999991e+00, 8.143772626214339574e-04, 5.000000000000000000e+00, 3.958266880232111262e+00
8.334358651834758991e-01, -1.739999999999999991e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 4.000000000000000000e+00
SURFACE_FACE,23,32
# nx,ny,nz,area
1.375441185545312195e-01, -3.997976965596533594e-03, -9.904875726788496815e-01, 8.644219913829299419e-04
1.343776712767353609e-01, -3.918286028233241257e-03, -9.909224432299645891e-01, 1.242171486819162486e-03
1.299719569079557380e-01, -3.832072195813809781e-03, -9.915102650200866563e-01, 1.748029649695990268e-03
1.240485453302699048e-01, -3.762772529898154601e-03, -9.922690159147025124e-01, 2.388806740625425834e-03
1.163228060633031968e-01, -3.755345344512048007e-03, -9.932043607288998377e-01, 3.136883766010171992e-03
1.062853841890648021e-01, -3.886961624256074759e-03, -9.943280689174546216e-01, 3.910376681151514662e-03
9.288528511457186387e-02, -4.297175105039942322e-03, -9.956675439599812494e-01, 4.570292096193636494e-03
7.439741218172897519e-02, -5.239933536410758264e-03, -9.972149057034775943e-01, 4.955919924762824946e-03
4.845591302722723065e-02, -7.133098547130428679e-03, -9.987998515207211492e-01, 4.955889514253010615e-03
1.282404223778750053e-02, -1.051099335288276267e-02, -9.998625220296134541e-01, 4.570242036455885587e-03
-3.419594856259298293e-02, -1.590544266847218960e-02, -9.992885739341885731e-01, 3.910409840648235158e-03
-9.459287500956635453e-02, -2.385199112321107970e-02, -9.952302600488405204e-01, 3.137171115586398756e-03
-1.737290060305736739e-01, -3.531752974639997683e-02, -9.841599994697208809e-01, 2.389460660067428167e-03
-2.874285287757771257e-01, -5.291744606156251196e-02, -9.563391578033987317e-01, 1.748962485743668985e-03
-4.845578761515315080e-01, -8.479042758698300541e-02, -8.706401369389845657e-01, 1.241653003939210617e-03
-8.636888304304284336e-01, -1.476330354309910720e-01, -4.819191747992087049e-01, 8.473774710238766560e-04
-8.636888304304315422e-01, -1.476330354309915993e-01, 4.819191747992030983e-01, 8.473774710238623446e-04
-4.845578761515341171e-01, -8.479042758698351889e-02, 8.706401369389830114e-01, 1.241653003939216689e-03
-2.874285287757776808e-01, -5.291744606156245645e-02, 9.563391578033985096e-01, 1.748962485743671153e-03
-1.737290060305737016e-01, -3.531752974639978948e-02, 9.841599994697208809e-01, 2.389460660067435974e-03
-9.459287500956632677e-02, -2.385199112321105194e-02, 9.952302600488405204e-01, 3.137171115586408730e-03
-3.419594856259267762e-02, -1.590544266847218613e-02, 9.992885739341885731e-01, 3.910409840648216076e-03
1.282404223778705471e-02, -1.051099335288282685e-02, 9.998625220296134541e-01, 4.570242036455885587e-03
4.845591302722725147e-02, -7.133098547130094745e-03, 9.987998515207211492e-01, 4.955889514253014952e-03
7.439741218172921111e-02, -5.239933536410740916e-03, 9.972149057034775943e-01, 4.955919924762800660e-03
9.288528511457137815e-02, -4.297175105040106254e-03, 9.956675439599813604e-01, 4.570292096193638229e-03
1.062853841890650658e-01, -3.886961624256302008e-03, 9.943280689174546216e-01, 3.910376681151519866e-03
1.163228060633023919e-01, -3.755345344511868896e-03, 9.932043607288999487e-01, 3.136883766010193676e-03
1.240485453302683228e-01, -3.762772529897825870e-03, 9.922690159147026234e-01, 2.388806740625431038e-03
1.299719569079572923e-01, -3.832072195814146317e-03, 9.915102650200865453e-01, 1.748029649695985064e-03
1.343776712767365822e-01, -3.918286028233282023e-03, 9.909224432299644780e-01, 1.242171486819154246e-03
1.375441185545326905e-01, -3.997976965596576095e-03, 9.904875726788495705e-01, 8.644219913829357966e-04
1.375441185545309974e-01, -3.997976965596831966e-03, -9.904875726788496815e-01, 8.547636451104965180e-04
1.343776712767351944e-01, -3.918286028233536160e-03, -9.909224432299648111e-01, 1.228292475793253940e-03
1.299719569079549608e-01, -3.832072195814354050e-03, -9.915102650200868784e-01, 1.728498592157487294e-03
1.240485453302704461e-01, -3.762772529897576070e-03, -9.922690159147024014e-01, 2.362116162517871598e-03
1.163228060633028638e-01, -3.755345344511535396e-03, -9.932043607288999487e-01, 3.101834785384365543e-03
1.062853841890653295e-01, -3.886961624256432112e-03, -9.943280689174545106e-01, 3.866685321585566684e-03
9.288528511457185000e-02, -4.297175105040495699e-03, -9.956675439599812494e-01, 4.519227380035050964e-03
7.439741218172879478e-02, -5.239933536410687140e-03, -9.972149057034777053e-01, 4.900546517782235906e-03
4.845591302722716126e-02, -7.133098547129880507e-03, -9.987998515207212602e-01, 4.900516447054651704e-03
1.282404223778758033e-02, -1.051099335288248858e-02, -9.998625220296133431e-01, 4.519177879623975311e-03
-3.419594856259289967e-02, -1.590544266847233879e-02, -9.992885739341886842e-01, 3.866718110585126451e-03
-9.459287500956645167e-02, -2.385199112321104500e-02, -9.952302600488406314e-01, 3.102118924350796489e-03
-1.737290060305736183e-01, -3.531752974639996295e-02, -9.841599994697208809e-01, 2.362762775597400996e-03
-2.874285287757770702e-01, -5.291744606156237318e-02, -9.563391578033987317e-01, 1.729421005456030676e-03
-4.845578761515312860e-01, -8.479042758698308868e-02, -8.706401369389846767e-01, 1.227779786018102191e-03
-8.636888304304286557e-01, -1.476330354309910997e-01, -4.819191747992083719e-01, 8.379095663196992148e-04
-8.636888304304315422e-01, -1.476330354309915993e-01, 4.819191747992030428e-01, 8.379095663196851201e-04
-4.845578761515342281e-01, -8.479042758698351889e-02, 8.706401369389829004e-01, 1.227779786018107829e-03
-2.874285287757777918e-01, -5.291744606156251196e-02, 9.563391578033985096e-01, 1.729421005456032411e-03
